"","species","location","site","nest","year","site_box_year","n_sampleID","n_percent_aquatic_pa","n_percent_aquatic_ra","n_num_fam","n_parental_investment_proj","n_band","n_age","n_sex","n_capture_date","n_cap_doy","n_cap_num","n_age.1","n_age_nestad","n_mass","n_bhead","n_fwing","n_sseries_type","n_cort1_raw","n_cort1_correct","n_glucose1","n_buty","n_cort2_raw","n_cort2_correct","n_glucose2","n_inject1_type","n_inject1_dose","n_inject2_type","n_inject2_dose","n_cort3_raw","n_cort3_correct","n_glucose3","n_fate","n_micro_nb","n_blood_nb","n_bolus_nb","n_lifetag_nb","n_Notes","n_Nest_Experiment","n_Nest_Treatment","n_Day6_Brood_Mass","n_Brood_Size_Day6","n_avg_day6_mass","n_exp_treat","n_TotalReads","ad_Individual_Band","ad_Adult_or_Nestling","ad_Sex","ad_Experiment","ad_Individual_Treatment","ad_RFID_On","ad_Individual_RFID","ad_Manipulated_after_1st_capture","ad_Capture_Date","ad_Capture_Number","ad_Method","ad_Leg_Banded","ad_Status","ad_Age","ad_Measured_by","ad_Mass","ad_Bill.Head","ad_Flat_Wing","ad_Tail","ad_Fat","ad_Culmen","ad_Ectoparasites_Presence","ad_Genetic_Mom","ad_Genetic_Dad","ad_Current_Brood_Size","ad_Natal_Nest","ad_Trap_set","ad_Disturbance_Time","ad_Bleed1_Latency","ad_Stress_Series_Type","ad_Bleed1_Amount","ad_Bleed1_Plasma_nb","ad_Base_Plasma_Sample_Box","ad_Baseline_Sample_Location","ad_Bleed1_CORT_Raw","ad_Bleed1_CORT_corrected_value","ad_Bleed1_OXY","ad_Bleed1_dROMs","ad_Bleed1_Glucose","ad_BUTY","ad_Bleed2_Time","ad_Bleed2_Amount","ad_Bleed2_Plasma_nb","ad_Stress_Plasma_Sample_Box","ad_Stress_Sample_Location","ad_Bleed2_CORT_Raw","ad_Bleed2_CORT_corrected_value","ad_Bleed2_OXY","ad_Bleed2_dROMs","ad_Bleed2_Glucose","ad_Inject_1_Type","ad_Inject_1_Dose","ad_Inject_1_Time","ad_Inject_2_Type","ad_Inject_2_Dose","ad_Inject_2_Time","ad_Bleed3_Time","ad_Bleed3_Amount","ad_Bleed3_Plasma_nb","ad_Dex_Plasma_Sample_Box","ad_Dex_Sample_Location","ad_Bleed3_CORT_Raw","ad_Bleed3_CORT_corrected_value","ad_Bleed3_Glucose","ad_Release_Time","ad_Nestling_Fate","ad_Feathers_Sample_nb","ad_Telomeres","ad_Telomere_Sample_nb","ad_Telomeres_Box","ad_Telomeres_Sample_Location","ad_Microbiome","ad_Microbiome_Sample_nb","ad_Microbiome_Box","ad_Microbiome_Sample_Location","ad_Blood_DNA_Collected","ad_Blood_DNA_Sample_nb","ad_Fecal_Sample_nb","ad_Bolus_nb","ad_Blood_Smear_Collected","ad_Lifetag_nb","ad_Bacteria_Killing_Assay","ad_CORT_AssayCode","ad_Extraction_Efficiency","ad_RIA_or_EIA","ad_OXY_AssayCode","ad_dROMS_AssayCode","ad_Notes"
"160","TRES","Ithaca","Unit_2","57","2019","Unit_2_57_2019","P19N418",0.555555555555556,0.526315789473684,9,"no","281128763","Nestling","Unknown","6/21/19","172","","12","12",14.5,24.2,33,"B_S_D",3.55,3.76,198,NA,13.72,14.51,203,"Dex",7,"",NA,3.25,3.44,199,"Died","","190732","","","","Color_Stress","Pred_Con",43,5,8.6,"Color_Stress_Pred_Con",19,156181153,"Adult","F","Color_Stressor","Predator_Control","Old","","Yes","15-Jun-19",3,"Int_Wig_Wag","R",2,"SY","RC",17,26.8,111,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",18,"19N0785","","",1.07,5.35,NA,NA,246,NA,"00-Jan-00",10,"19N0786","","",34.28,36.26,NA,NA,318,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",16,"19N0787","","",28.95,30.62,310,"00-Jan-00","","","","","","","","M19N241","","","Yes","190397","P19N263","","Yes","",NA,"19CORT008","94.6%","EIA","","",""
"161","TRES","Ithaca","Unit_2","57","2019","Unit_2_57_2019","P19N458",0.75,0.714285714285714,8,"no","281128763","Nestling","Unknown","6/24/19","175","","15","15",14.5,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,57.27,60.57,256,"Died","M19N346","190796","","","Post injection bleed time on the binder is wrong","Color_Stress","Pred_Con",43,5,8.6,"Color_Stress_Pred_Con",14,156181153,"Adult","F","Color_Stressor","Predator_Control","Old","","Yes","15-Jun-19",3,"Int_Wig_Wag","R",2,"SY","RC",17,26.8,111,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",18,"19N0785","","",1.07,5.35,NA,NA,246,NA,"00-Jan-00",10,"19N0786","","",34.28,36.26,NA,NA,318,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",16,"19N0787","","",28.95,30.62,310,"00-Jan-00","","","","","","","","M19N241","","","Yes","190397","P19N263","","Yes","",NA,"19CORT008","94.6%","EIA","","",""
"162","TRES","Ithaca","Unit_2","57","2019","Unit_2_57_2019","P19N459",0.666666666666667,0.999037536092397,3,"no","281128764","Nestling","Unknown","6/24/19","175","","15","15",14.5,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,51.08,54.03,289,"Died","M19N347","190797","","","Post injection bleed time on the binder is wrong","Color_Stress","Pred_Con",43,5,8.6,"Color_Stress_Pred_Con",1039,156181153,"Adult","F","Color_Stressor","Predator_Control","Old","","Yes","15-Jun-19",3,"Int_Wig_Wag","R",2,"SY","RC",17,26.8,111,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",18,"19N0785","","",1.07,5.35,NA,NA,246,NA,"00-Jan-00",10,"19N0786","","",34.28,36.26,NA,NA,318,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",16,"19N0787","","",28.95,30.62,310,"00-Jan-00","","","","","","","","M19N241","","","Yes","190397","P19N263","","Yes","",NA,"19CORT008","94.6%","EIA","","",""
"163","TRES","Ithaca","Unit_2","57","2019","Unit_2_57_2019","P19N457",0.428571428571429,0.837837837837838,7,"no","281128760","Nestling","Unknown","6/24/19","175","","15","15",16.5,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,39.5,41.78,242,"Died","M19N345","190794","","","Post injection bleed time on the binder is wrong","Color_Stress","Pred_Con",43,5,8.6,"Color_Stress_Pred_Con",37,156181153,"Adult","F","Color_Stressor","Predator_Control","Old","","Yes","15-Jun-19",3,"Int_Wig_Wag","R",2,"SY","RC",17,26.8,111,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",18,"19N0785","","",1.07,5.35,NA,NA,246,NA,"00-Jan-00",10,"19N0786","","",34.28,36.26,NA,NA,318,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",16,"19N0787","","",28.95,30.62,310,"00-Jan-00","","","","","","","","M19N241","","","Yes","190397","P19N263","","Yes","",NA,"19CORT008","94.6%","EIA","","",""
"164","TRES","Ithaca","Unit_2","57","2019","Unit_2_57_2019","P19N419",0.434782608695652,0.992565919386688,23,"no","281128764","Nestling","Unknown","6/21/19","172","","12","12",15,24.1,36,"B_S_D",5.78,6.11,188,NA,8.63,9.13,232,"Dex",7,"",NA,3.85,4.07,224,"Died","","190733","","","","Color_Stress","Pred_Con",43,5,8.6,"Color_Stress_Pred_Con",8609,156181153,"Adult","F","Color_Stressor","Predator_Control","Old","","Yes","15-Jun-19",3,"Int_Wig_Wag","R",2,"SY","RC",17,26.8,111,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",18,"19N0785","","",1.07,5.35,NA,NA,246,NA,"00-Jan-00",10,"19N0786","","",34.28,36.26,NA,NA,318,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",16,"19N0787","","",28.95,30.62,310,"00-Jan-00","","","","","","","","M19N241","","","Yes","190397","P19N263","","Yes","",NA,"19CORT008","94.6%","EIA","","",""
"165","TRES","Ithaca","Unit_2","62","2019","Unit_2_62_2019","P19N386",0.416666666666667,0.526315789473684,12,"no","281128753","Nestling","Unknown","6/20/19","171","","12","12",21,25.7,54,"B_S_D",1.29,1.37,180,NA,9.11,9.64,188,"Dex",9.5,"",NA,3.02,3.2,168,"Fledged","","190656","","","","Color_Stress","Cont_Con",48,4,12,"Color_Stress_Cont_Con",57,272107855,"Adult","F","Color_Stressor","Control_Control","Old","","Control","14-Jun-19",3,"Flap_Trap","R",2,"SY","CCT",16.5,28,114,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",10,"19N0758","","",0.75,0.79,NA,NA,215,NA,"00-Jan-00",6,"19N0759","","",40.23,42.55,NA,NA,225,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",15,"19N0760","","",73.57,77.81,238,"00-Jan-00","","","","T19N230","","","","M19N238","","","Yes","190369","P19N255","","Yes","",NA,"19CORT009","94.6%","EIA","","","DAY 6: 4 CHICKS, 48g"
"166","TRES","Ithaca","Unit_2","62","2019","Unit_2_62_2019","P19N450",0.666666666666667,0.999203398831652,3,"no","281128752","Nestling","Unknown","6/23/19","174","","15","15",15.25,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,47.97,50.73,369,"Fledged","M19N335","190783","","","","Color_Stress","Cont_Con",48,4,12,"Color_Stress_Cont_Con",3766,272107855,"Adult","F","Color_Stressor","Control_Control","Old","","Control","14-Jun-19",3,"Flap_Trap","R",2,"SY","CCT",16.5,28,114,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",10,"19N0758","","",0.75,0.79,NA,NA,215,NA,"00-Jan-00",6,"19N0759","","",40.23,42.55,NA,NA,225,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",15,"19N0760","","",73.57,77.81,238,"00-Jan-00","","","","T19N230","","","","M19N238","","","Yes","190369","P19N255","","Yes","",NA,"19CORT009","94.6%","EIA","","","DAY 6: 4 CHICKS, 48g"
"167","TRES","Ithaca","Unit_2","62","2019","Unit_2_62_2019","P19N451",0.5,0.848101265822785,6,"no","281128753","Nestling","Unknown","6/23/19","174","","15","15",17,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,15.46,16.35,199,"Fledged","M19N336","190784","","","","Color_Stress","Cont_Con",48,4,12,"Color_Stress_Cont_Con",316,272107855,"Adult","F","Color_Stressor","Control_Control","Old","","Control","14-Jun-19",3,"Flap_Trap","R",2,"SY","CCT",16.5,28,114,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",10,"19N0758","","",0.75,0.79,NA,NA,215,NA,"00-Jan-00",6,"19N0759","","",40.23,42.55,NA,NA,225,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",15,"19N0760","","",73.57,77.81,238,"00-Jan-00","","","","T19N230","","","","M19N238","","","Yes","190369","P19N255","","Yes","",NA,"19CORT009","94.6%","EIA","","","DAY 6: 4 CHICKS, 48g"
"168","TRES","Ithaca","Unit_2","62","2019","Unit_2_62_2019","P19N452",0.5,0.647058823529412,10,"no","281128754","Nestling","Unknown","6/23/19","174","","15","15",13.5,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",NA,"",NA,18.81,19.89,230,"Fledged","M19N337","190785","","","","Color_Stress","Cont_Con",48,4,12,"Color_Stress_Cont_Con",34,272107855,"Adult","F","Color_Stressor","Control_Control","Old","","Control","14-Jun-19",3,"Flap_Trap","R",2,"SY","CCT",16.5,28,114,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",10,"19N0758","","",0.75,0.79,NA,NA,215,NA,"00-Jan-00",6,"19N0759","","",40.23,42.55,NA,NA,225,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",15,"19N0760","","",73.57,77.81,238,"00-Jan-00","","","","T19N230","","","","M19N238","","","Yes","190369","P19N255","","Yes","",NA,"19CORT009","94.6%","EIA","","","DAY 6: 4 CHICKS, 48g"
"169","TRES","Ithaca","Unit_2","62","2019","Unit_2_62_2019","P19N389",0,0,2,"no","281128751","Nestling","Unknown","6/20/19","171","","12","12",14.75,25.4,46,"B_S_D",2.23,2.36,158,NA,5.86,6.2,179,"Dex",7,"",NA,2.42,2.57,203,"Fledged","","190654","","","","Color_Stress","Cont_Con",48,4,12,"Color_Stress_Cont_Con",16,272107855,"Adult","F","Color_Stressor","Control_Control","Old","","Control","14-Jun-19",3,"Flap_Trap","R",2,"SY","CCT",16.5,28,114,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",10,"19N0758","","",0.75,0.79,NA,NA,215,NA,"00-Jan-00",6,"19N0759","","",40.23,42.55,NA,NA,225,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",15,"19N0760","","",73.57,77.81,238,"00-Jan-00","","","","T19N230","","","","M19N238","","","Yes","190369","P19N255","","Yes","",NA,"19CORT009","94.6%","EIA","","","DAY 6: 4 CHICKS, 48g"
"170","TRES","Ithaca","Unit_2","68","2019","Unit_2_68_2019","P19N223",0.571428571428571,0.470588235294118,7,"no","278171883","Nestling","Unknown","6/12/19","163","","12","12",19.75,25.4,56,"B_S_D",1.9,2.01,165,NA,26.98,28.54,220,"Dex",9,"",NA,4.71,4.99,257,"Fledged","","190294","","","","Color_Stress","Cont_Dul",71,6,11.8333333333333,"Color_Stress_Cont_Dul",17,272106822,"Adult","F","Color_Stressor","Control_Dull","Old","","Yes","06-Jun-19",3,"Flap_Trap","R",2,"ASY","KC",19,29.2,117.5,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",7,"19N0372","","",2.47,2.61,NA,NA,271,NA,"00-Jan-00",5,"19N0373","","",34.39,36.37,NA,NA,318,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",4,"19N0374","","",30.57,32.32,240,"00-Jan-00","","","","","","","","M19N157","","","Yes","190165","P19N128","","Yes","",NA,"19CORT009","94.6%","EIA","","",""
"171","TRES","Ithaca","Unit_2","68","2019","Unit_2_68_2019","P19N220",0.4,0.204705882352941,20,"no","278171881","Nestling","Unknown","6/12/19","163","","12","12",19,24.3,39,"B_S_D",4.11,4.35,159,NA,14.8,15.66,221,"Dex",8.5,"",NA,3.81,4.04,187,"Fledged","","190292","","","","Color_Stress","Cont_Dul",71,6,11.8333333333333,"Color_Stress_Cont_Dul",2125,272106822,"Adult","F","Color_Stressor","Control_Dull","Old","","Yes","06-Jun-19",3,"Flap_Trap","R",2,"ASY","KC",19,29.2,117.5,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",7,"19N0372","","",2.47,2.61,NA,NA,271,NA,"00-Jan-00",5,"19N0373","","",34.39,36.37,NA,NA,318,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",4,"19N0374","","",30.57,32.32,240,"00-Jan-00","","","","","","","","M19N157","","","Yes","190165","P19N128","","Yes","",NA,"19CORT009","94.6%","EIA","","",""
"172","TRES","Ithaca","Unit_2","68","2019","Unit_2_68_2019","P19N221",0.8,0.857142857142857,5,"no","278171884","Nestling","Unknown","6/12/19","163","","12","12",20.75,25.9,49,"B_S_D",9.14,9.67,215,NA,23.17,24.51,245,"Dex",9.5,"",NA,5.77,6.11,264,"Fledged","","190295","","","","Color_Stress","Cont_Dul",71,6,11.8333333333333,"Color_Stress_Cont_Dul",7,272106822,"Adult","F","Color_Stressor","Control_Dull","Old","","Yes","06-Jun-19",3,"Flap_Trap","R",2,"ASY","KC",19,29.2,117.5,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",7,"19N0372","","",2.47,2.61,NA,NA,271,NA,"00-Jan-00",5,"19N0373","","",34.39,36.37,NA,NA,318,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",4,"19N0374","","",30.57,32.32,240,"00-Jan-00","","","","","","","","M19N157","","","Yes","190165","P19N128","","Yes","",NA,"19CORT009","94.6%","EIA","","",""
"173","TRES","Ithaca","Unit_2","68","2019","Unit_2_68_2019","P19N271",0.555555555555556,0.891304347826087,9,"no","278171885","Nestling","Unknown","6/15/19","166","","15","15",18.5,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,37.62,39.79,211,"Fledged","M19N246","190409","","","","Color_Stress","Cont_Dul",71,6,11.8333333333333,"Color_Stress_Cont_Dul",46,272106822,"Adult","F","Color_Stressor","Control_Dull","Old","","Yes","06-Jun-19",3,"Flap_Trap","R",2,"ASY","KC",19,29.2,117.5,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",7,"19N0372","","",2.47,2.61,NA,NA,271,NA,"00-Jan-00",5,"19N0373","","",34.39,36.37,NA,NA,318,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",4,"19N0374","","",30.57,32.32,240,"00-Jan-00","","","","","","","","M19N157","","","Yes","190165","P19N128","","Yes","",NA,"19CORT009","94.6%","EIA","","",""
"174","TRES","Ithaca","Unit_2","68","2019","Unit_2_68_2019","P19N222",0.5,0.786082474226804,14,"no","278171886","Nestling","Unknown","6/12/19","163","","12","12",23.5,26.4,58,"B_S_D",9.68,10.24,148,NA,31.7,33.53,224,"Dex",11,"",NA,11.31,11.97,212,"Fledged","","190297","","","","Color_Stress","Cont_Dul",71,6,11.8333333333333,"Color_Stress_Cont_Dul",388,272106822,"Adult","F","Color_Stressor","Control_Dull","Old","","Yes","06-Jun-19",3,"Flap_Trap","R",2,"ASY","KC",19,29.2,117.5,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",7,"19N0372","","",2.47,2.61,NA,NA,271,NA,"00-Jan-00",5,"19N0373","","",34.39,36.37,NA,NA,318,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",4,"19N0374","","",30.57,32.32,240,"00-Jan-00","","","","","","","","M19N157","","","Yes","190165","P19N128","","Yes","",NA,"19CORT009","94.6%","EIA","","",""
"175","TRES","Ithaca","Unit_2","68","2019","Unit_2_68_2019","P19N270",0.533333333333333,0.105592841163311,15,"no","278171884","Nestling","Unknown","6/15/19","166","","15","15",16.5,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,10.4,11,209,"Fledged","M19N245","190408","","","Microb not fully inserted","Color_Stress","Cont_Dul",71,6,11.8333333333333,"Color_Stress_Cont_Dul",2235,272106822,"Adult","F","Color_Stressor","Control_Dull","Old","","Yes","06-Jun-19",3,"Flap_Trap","R",2,"ASY","KC",19,29.2,117.5,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",7,"19N0372","","",2.47,2.61,NA,NA,271,NA,"00-Jan-00",5,"19N0373","","",34.39,36.37,NA,NA,318,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",4,"19N0374","","",30.57,32.32,240,"00-Jan-00","","","","","","","","M19N157","","","Yes","190165","P19N128","","Yes","",NA,"19CORT009","94.6%","EIA","","",""
"176","TRES","Ithaca","Unit_2","72","2019","Unit_2_72_2019","P19N492",0.5,0.95983379501385,8,"no","278172292","Nestling","Unknown","6/28/19","179","","15","15",17.75,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",NA,"",NA,19.94,21.09,289,"Fledged","M19N384","190861","","","Fecal sample should be +100 and tube is mislabeled as -100.","Color_Stress","Pred_Con",59,5,11.8,"Color_Stress_Pred_Con",2888,281128603,"Adult","F","Color_Stressor","Predator_Control","Old","","Yes","19-Jun-19",3,"Int_Wig_Wag","R",2,"SY","TAR",18.25,26.9,117,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",13.5,"19N1187","","",1.62,1.71,NA,NA,213,NA,"00-Jan-00",10,"19N1188","","",21.59,22.83,NA,NA,212,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",9,"19N1189","","",21.72,22.97,242,"00-Jan-00","","","","","","","","M19N300","","","Yes","190627","P19N370","","Yes","",NA,"19CORT009","94.6%","EIA","","",""
"177","TRES","Ithaca","Unit_2","72","2019","Unit_2_72_2019","P19N493",0.75,0.857142857142857,4,"no","278172293","Nestling","Unknown","6/28/19","179","","15","15",18,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",NA,"",NA,29.04,30.72,276,"Fledged","M19N385","190862","","","Fecal sample should be +100 and tube is mislabeled as -100. Plasma number recorded wrong, confirm on hard copy plasma log if any discrepency","Color_Stress","Pred_Con",59,5,11.8,"Color_Stress_Pred_Con",7,281128603,"Adult","F","Color_Stressor","Predator_Control","Old","","Yes","19-Jun-19",3,"Int_Wig_Wag","R",2,"SY","TAR",18.25,26.9,117,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",13.5,"19N1187","","",1.62,1.71,NA,NA,213,NA,"00-Jan-00",10,"19N1188","","",21.59,22.83,NA,NA,212,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",9,"19N1189","","",21.72,22.97,242,"00-Jan-00","","","","","","","","M19N300","","","Yes","190627","P19N370","","Yes","",NA,"19CORT009","94.6%","EIA","","",""
"178","TRES","Ithaca","Unit_2","72","2019","Unit_2_72_2019","P19N480",0.4,0.0554089709762533,10,"no","278172289","Nestling","Unknown","6/25/19","176","","12","12",18,24,46,"B_S_D",0.51,0.54,186,NA,17.91,18.95,193,"Dex",8,"",NA,4.39,4.65,214,"Fledged","","190845","","","Fecal sample number was originally recorded 100 lower than it should have been. Nestlings injected with expired dex.","Color_Stress","Pred_Con",59,5,11.8,"Color_Stress_Pred_Con",379,281128603,"Adult","F","Color_Stressor","Predator_Control","Old","","Yes","19-Jun-19",3,"Int_Wig_Wag","R",2,"SY","TAR",18.25,26.9,117,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",13.5,"19N1187","","",1.62,1.71,NA,NA,213,NA,"00-Jan-00",10,"19N1188","","",21.59,22.83,NA,NA,212,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",9,"19N1189","","",21.72,22.97,242,"00-Jan-00","","","","","","","","M19N300","","","Yes","190627","P19N370","","Yes","",NA,"19CORT009","94.6%","EIA","","",""
"179","TRES","Ithaca","Unit_2","72","2019","Unit_2_72_2019","P19N481",0.466666666666667,0.821428571428572,15,"no","278172290","Nestling","Unknown","6/25/19","176","","12","12",21.5,25.5,56,"B_S_D",3.02,3.2,183,NA,6.4,6.77,208,"Dex",10,"",NA,5.02,5.32,192,"Fledged","","190846","","","Fecal sample number was originally recorded 100 lower than it should have been. Nestlings injected with expired dex.","Color_Stress","Pred_Con",59,5,11.8,"Color_Stress_Pred_Con",84,281128603,"Adult","F","Color_Stressor","Predator_Control","Old","","Yes","19-Jun-19",3,"Int_Wig_Wag","R",2,"SY","TAR",18.25,26.9,117,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",13.5,"19N1187","","",1.62,1.71,NA,NA,213,NA,"00-Jan-00",10,"19N1188","","",21.59,22.83,NA,NA,212,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",9,"19N1189","","",21.72,22.97,242,"00-Jan-00","","","","","","","","M19N300","","","Yes","190627","P19N370","","Yes","",NA,"19CORT009","94.6%","EIA","","",""
"180","TRES","Ithaca","Unit_2","72","2019","Unit_2_72_2019","P19N482",0.6,0.465853876650669,10,"no","278172291","Nestling","Unknown","6/25/19","176","","12","12",18,24.5,54,"B_S_D",1.63,1.73,226,NA,27.92,29.54,277,"Dex",8,"",NA,8.75,9.26,240,"Fledged","","190847","","","Fecal sample number was originally recorded 100 lower than it should have been. Nestlings injected with expired dex.","Color_Stress","Pred_Con",59,5,11.8,"Color_Stress_Pred_Con",33547,281128603,"Adult","F","Color_Stressor","Predator_Control","Old","","Yes","19-Jun-19",3,"Int_Wig_Wag","R",2,"SY","TAR",18.25,26.9,117,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",13.5,"19N1187","","",1.62,1.71,NA,NA,213,NA,"00-Jan-00",10,"19N1188","","",21.59,22.83,NA,NA,212,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",9,"19N1189","","",21.72,22.97,242,"00-Jan-00","","","","","","","","M19N300","","","Yes","190627","P19N370","","Yes","",NA,"19CORT009","94.6%","EIA","","",""
"181","TRES","Ithaca","Unit_2","72","2019","Unit_2_72_2019","P19N483",0.444444444444444,0.141025641025641,9,"no","278172292","Nestling","Unknown","6/25/19","176","","12","12",19.25,25,53,"B_S_D",0.73,0.78,187,NA,19.84,20.98,197,"Dex",9,"",NA,2.68,2.84,230,"Fledged","","190848","","","Fecal sample number was originally recorded 100 lower than it should have been. Nestlings injected with expired dex.","Color_Stress","Pred_Con",59,5,11.8,"Color_Stress_Pred_Con",78,281128603,"Adult","F","Color_Stressor","Predator_Control","Old","","Yes","19-Jun-19",3,"Int_Wig_Wag","R",2,"SY","TAR",18.25,26.9,117,NA,NA,NA,"",NA,NA,NA,NA,"00-Jan-00","00-Jan-00","00-Jan-00","B_S_A30",13.5,"19N1187","","",1.62,1.71,NA,NA,213,NA,"00-Jan-00",10,"19N1188","","",21.59,22.83,NA,NA,212,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",9,"19N1189","","",21.72,22.97,242,"00-Jan-00","","","","","","","","M19N300","","","Yes","190627","P19N370","","Yes","",NA,"19CORT009","94.6%","EIA","","",""
"182","TRES","Ithaca","Unit_2","75","2019","Unit_2_75_2019","P19N384",0.692307692307692,0.380485095352712,13,"no","281128809","Nestling","Unknown","6/20/19","171","","15","15",14.5,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",NA,"",NA,12.74,13.48,187,"Fledged","M19N312","190650","","","","Color_Stress","Cont_Dul",74,6,12.3333333333333,"Color_Stress_Cont_Dul",10802,278172154,"Adult","F","Color_Stressor","Control_Dull","Old","","Yes","11-Jun-19",3,"Trap","R",2,"SY","CCT",17,29,116,NA,NA,NA,"",NA,NA,NA,NA,"","00-Jan-00","00-Jan-00","B_S_A30",5.5,"19N0565","","",3.07,3.25,NA,NA,234,NA,"00-Jan-00",7.5,"19N0566","","",47.39,50.11,NA,NA,220,"Cortro",NA,"00-Jan-00","",NA,"","00-Jan-00",14.5,"19N0567","","",50.43,53.33,282,"00-Jan-00","","","","","","","","M19N215","","","Yes","190259","P19N194","","Yes","",NA,"19CORT010","94.6%","EIA","","","At third capture female entered trap without it setting
Day 6 Mass: 74g/6 nestlings"
